id,customer_id,order_date,status,total_amount,shipping_address,created_at
50973bb7-a5f1-4d45-bd3e-d1037a3e46f4,b67422ba-1a95-44fe-88c9-0a699c56ad89,2024-09-04,processing,8476.06,6 Melvin Trail,2026-03-08
0634b669-6a5f-45f9-ac29-ba1264572410,de435357-020e-4e91-bd77-fff47ceafa87,2025-06-24,canceled,9713.89,4911 Katie Place,2025-08-12
e9292454-5da4-4ce0-8f58-98c706bd64ce,7c97cc60-1fd5-419a-afea-7f0e55fd3d30,2024-12-14,delivered,6408.06,8 Nelson Street,2026-02-04
2b79ef74-30cf-42b1-be06-695d4c04271a,2092e2df-94b4-4389-afe2-23c1d881f656,2026-01-26,paid,7423.27,1 Golf Course Park,2025-06-12
62ff39e4-1f97-41ae-81b9-8e50e45e42d5,4b308938-ebd8-49ac-89df-31da1e0c0891,2023-08-24,paid,112.99,940 Amoth Point,2026-02-08
dfe109c4-7b4b-4c81-88be-aca78a7f7c44,19af2337-8fe8-4460-9a92-2f1e604942a1,2026-03-14,shipped,8050.64,76 Scoville Trail,2026-02-02
82e299a8-ae80-417f-9752-7fbf5168c982,a00c1737-a142-4ba0-b9de-14518ec4d651,2024-10-21,pending,9364.10,1780 Bunting Park,2025-10-24
28efb9a3-201d-48ae-80ab-dbce98817572,084a33f7-a4ec-4ce5-9c64-2e101e2405fc,2024-02-26,delivered,9014.84,8 Crowley Trail,2025-11-17
0594f959-4c8e-44f0-aa3a-26c5e347ea85,78e824c1-5bca-42fc-a6f2-3e15f114b110,2024-08-08,paid,9310.56,4 Sauthoff Drive,2025-10-06
d77d6403-e07f-4209-93a6-9672613fe88a,9c1c44b2-49f2-47d6-9225-ecd4d8fd7523,2023-07-10,canceled,5904.32,04201 Lawn Terrace,2025-08-16
f3685e83-181b-4e92-b887-0fc04ea4e46a,9ea8eaa8-ed3b-4964-970e-79a70879ff91,2024-04-06,paid,9606.22,330 Petterle Terrace,2026-03-19
2e2b098f-a657-4bca-b728-8225351e3f07,a3e0ae21-e8bd-4307-b76a-ac24bf0992c4,2025-11-01,pending,5498.46,77 Dryden Trail,2026-02-08
454d0053-fecc-42b6-a88b-7b2eaf41567c,899eca9b-cd13-4e90-820b-91c0becd304f,2025-03-26,processing,6360.45,55799 Iowa Lane,2025-11-20
df4ea644-cfb4-4a6f-8f72-21ca5751942f,ccb43607-5bae-4f4c-993d-af7f986d95b1,2023-12-22,canceled,7468.29,71 Transport Circle,2025-11-28
33dc062e-e10a-43bd-b741-f1bf6f552343,51394af7-6ff8-46aa-84ea-a9c7d5473765,2024-01-18,shipped,6241.34,0527 Brentwood Circle,2025-08-16
a8498623-58d2-4bbb-aa19-284114b72143,1a2ef5da-a9f2-4ac4-be18-d9acd9eb098a,2023-08-26,canceled,8400.57,211 Pearson Pass,2025-06-18
ba94de12-38a3-4ce1-a3ac-b9f0e71e797e,d36800c9-dd73-43b9-be07-b87e8f596921,2024-07-22,refunded,6513.85,4 Steensland Terrace,2025-07-14
6647326d-db7d-4a0c-a73a-251f9e04e3b0,010a0a56-ee90-4754-9a00-bc14bb222e94,2025-10-26,delivered,5814.21,7 Shoshone Pass,2026-02-26
d03bed09-7e52-415a-b465-6836fa531ee8,305e6759-d0c5-45bd-8ca7-73cc6549c198,2024-12-11,delivered,8367.73,29 Debs Way,2025-09-29
796f365c-fe5f-4408-a5a4-40489c4b5e49,bd0026ef-091e-418c-b53b-a3eed9f4dc32,2025-02-18,paid,4765.72,18670 Mifflin Place,2025-08-09
dc5522a7-9e88-4aa1-9c76-8f1046ee6029,586c2a5b-01dd-433e-ba71-3122f6244c7f,2026-03-18,canceled,8556.87,04687 Fairview Parkway,2026-05-03
db422da3-f422-45d6-97ee-ab9efbc4c47b,eb12ce53-1681-4ef5-a134-a797f4bfd57f,2023-03-02,canceled,3935.25,142 Westend Parkway,2025-07-11
df1fa2e7-1916-4ff5-acde-3ba9ac65faa7,bf1e9966-f096-49ee-ab7e-8efa2a33d91c,2025-02-10,processing,4971.74,9016 Forest Way,2025-09-13
487a3703-d424-4e66-949a-a96ef7e5d9e9,3b0e3b13-93e5-44b7-99e9-0ebb102f15b2,2023-02-13,delivered,9063.92,5990 Center Junction,2025-07-14
200c5468-b12c-43ae-9054-607e94b81a08,20fdc744-8614-4cc2-ac27-9a82cc0c32a3,2025-09-06,paid,3532.01,8 Loftsgordon Road,2026-05-22
9a19cfaa-6463-44a5-8248-2e3f437f9053,7c97cc60-1fd5-419a-afea-7f0e55fd3d30,2023-11-08,paid,3660.61,4 Fairview Parkway,2026-02-23
b803a866-1d52-4424-83d8-54f798d5883f,b642d8ed-a9a6-4e64-9897-8ad42e2b41cc,2023-10-17,refunded,3867.07,2 Leroy Place,2026-04-02
539f188d-02dc-4a8d-a8b7-6d8c8de2d4d6,00e985b2-4020-48cf-9c5b-eca1808e6f4d,2023-07-23,paid,3349.09,3777 Carberry Terrace,2025-09-11
db1c8806-ddec-4d0a-91cb-058bf74762e5,20fdc744-8614-4cc2-ac27-9a82cc0c32a3,2025-11-20,refunded,9962.25,9338 Blackbird Alley,2025-11-11
9ddbcc5b-97a4-420e-b624-bb8b08c830d7,6a205b72-5efb-4a63-875f-640e31585da0,2025-01-07,paid,7173.65,42061 Oriole Parkway,2025-06-21
a1d63212-e35e-46b1-9165-cb2557a87e8a,f154ef9d-8dc6-4bdf-8952-684c3868d9cf,2026-05-06,shipped,530.71,0 Kedzie Drive,2025-07-25
2804ae12-d7aa-4ef7-ae4f-b664f4359d01,a355d55e-b5f0-480d-9fe8-d666ed5a753b,2024-03-15,pending,3448.90,5 Dexter Parkway,2026-03-03
904e70c7-af3e-4f70-8964-1e7f40331245,ad3da17d-648f-493c-ade1-bfef06ef860c,2023-11-18,paid,9101.54,6 Colorado Hill,2025-09-24
8fb562ae-61da-4295-8c7e-5149ffa7c2a5,47a68ed2-ea08-4cb6-b52a-9075b699369b,2024-06-05,shipped,5773.43,882 Hoffman Way,2025-11-03
b2662a96-7581-41d9-a86c-aefe79c3cb9a,39550bc6-ba02-44b0-89a0-14b92f21aebf,2024-11-06,paid,2767.41,9248 Fair Oaks Plaza,2025-06-09
d0eb811c-b580-4e32-ae7e-45fb0d99ab58,629ec44f-48fe-43d6-9dad-4dd8fa2c58ad,2024-01-03,pending,4301.42,3 Wayridge Pass,2025-09-02
aa0722b3-3bea-4613-bd94-afd1a23021c0,eec2a307-fa55-44f6-aa37-6cb575bf1feb,2025-06-19,paid,6235.53,51 Morrow Center,2025-12-30
26523c8c-cf2d-43cc-8871-dccb25c6a906,7e9b4293-fd3c-4cc6-9905-55a73addf565,2026-01-14,processing,6155.27,40 Ridgeview Crossing,2025-08-31
85c72a1f-a09d-49ad-b3b4-ff110932faf5,80e3a4a9-1b6e-4891-b60b-17accbefc923,2024-01-27,paid,4681.78,41469 Laurel Point,2026-02-02
491bfd74-8bd5-4e9f-8bbf-02d54818aa52,b8460be5-1d2d-4e7e-a1e4-02f1834f5322,2023-09-17,pending,5482.37,53845 Arrowood Street,2025-12-30
79450c9b-b1cb-40c1-8418-d02b7d28ae09,4e0bd7dc-0376-4b10-ae6d-76a6d9d1bf7d,2025-04-19,paid,8737.99,549 Northland Pass,2025-11-07
76f0c176-5489-4e49-995f-af45687fa79b,bd0026ef-091e-418c-b53b-a3eed9f4dc32,2024-12-23,pending,8773.60,0261 Judy Terrace,2025-11-12
239a13b3-6930-404b-ae76-02d3a916138a,ee2dbb78-0a68-421f-90dc-0eb0f2f4fd06,2023-11-18,processing,5317.52,1657 Ludington Lane,2025-08-07
b8e7e8ed-fa8c-4c80-8d25-e4e9f3daeef8,9cb67a5f-9bd1-498b-987d-0171aa46118d,2025-03-31,processing,5333.70,377 Norway Maple Drive,2025-09-29
c520f34f-5e37-4373-adec-aa1877f18bfc,c00c6825-de31-472b-952b-1417f3a201bf,2025-06-08,delivered,1393.37,73595 Bellgrove Hill,2026-03-29
84b1d8b1-c615-49d2-9a7a-c88f01cbdf2a,68750447-c6e5-4cec-a6d1-ab49494f752b,2026-03-21,delivered,5283.67,36 Maryland Avenue,2025-09-01
329919d9-2e44-4e9f-8a4b-87ac230b8c3e,27fe33ff-7062-475e-9146-6a339634f1b7,2025-12-29,paid,4916.56,625 Portage Road,2025-06-20
a37871d3-3ed1-454a-b203-ce4060e1b95c,15b9db49-3293-4e1c-9b16-6f0f9b2a2167,2025-03-04,canceled,6403.37,6892 Raven Pass,2025-10-11
f3a5cec4-2d7d-41fa-a105-289173aafdde,0b2741f7-8fd4-41f7-af17-62e5f2a58334,2025-05-13,canceled,334.42,02 Northview Hill,2025-12-26
91b9456b-3234-4fee-8e2b-486fb404dc7a,1d28d73e-d9d6-4fda-a8c9-a1331a4eb3f6,2023-06-06,shipped,9157.26,08 Sheridan Point,2026-05-08
3f4fb957-445e-47bd-82a0-e764e209e29a,b6359b56-aae0-41f4-a0e8-f5ea40feb436,2025-05-28,pending,3464.01,74 Hollow Ridge Crossing,2026-04-01
5e3ac788-0555-4a87-b165-7f5581ade755,3dba1432-9fb0-4608-a03e-1eb545740a92,2024-02-23,delivered,3343.97,7 1st Street,2025-07-28
edc336aa-2d34-42f3-9db5-0d7248c5b832,424268f6-7aff-4d10-a095-12cadd7be1ee,2024-02-01,canceled,4562.41,7 Grasskamp Lane,2026-02-14
2dbb4634-cd9b-4921-a65e-b6d0cbe50c6b,cff24dab-0bf5-427f-a217-15e1d22a86f2,2023-11-15,delivered,9770.77,4749 Valley Edge Hill,2026-05-16
4884cafc-2246-429d-8989-67b6f8815fcc,02966792-39c2-44f6-b8ae-738c656fd8a3,2025-09-20,paid,6179.95,1 Warbler Circle,2025-11-01
11133572-2ac1-4c0a-a04c-98a64d2d59b9,fa735c52-e995-4bb3-876e-19c8a4c81850,2026-01-25,pending,4013.87,54282 East Drive,2026-03-20
26b4f3d7-9300-4e40-b9f2-68bcd11d74a2,c5c2a676-2cf3-49f5-8b4d-32ec011c5171,2025-07-04,shipped,3527.18,31942 Oak Court,2026-04-14
37425314-d65a-4f81-9888-a2df065f2456,5a4eca99-b683-46ee-8542-ec879a4c0776,2025-06-30,delivered,5137.87,2 Victoria Way,2025-12-19
1b58a2a7-5194-4c15-bcf7-7d39e118490c,28523937-71b9-4e05-8b33-5e3ad83408e7,2026-01-30,processing,4274.23,19143 Milwaukee Terrace,2025-12-02
10bd8320-d2c7-4f9e-9565-47227b7462c6,800fa54f-404b-47ca-9169-9d277596c6e7,2024-02-11,canceled,1322.05,210 Autumn Leaf Court,2025-07-20
d262abb4-5c32-4b29-bd74-fe3626c98740,c2463bf8-3089-4779-a1c2-f94f226a33ef,2023-11-18,pending,642.35,9 Granby Lane,2026-04-03
7ee765d5-3c17-4fb8-9edf-5e044399ffb4,5c7e2a4f-2a83-4c64-9e3b-d337852f8483,2024-01-27,paid,3952.27,535 7th Circle,2026-01-14
275ad1fd-2d98-49e9-91e4-01a6dec368d1,4a9d920c-6ebc-4506-86c6-99bd107246cd,2026-04-28,delivered,4769.28,1 Lawn Place,2025-06-04
24a06a6c-2a6f-4ccc-b987-7befb62868cf,0b2741f7-8fd4-41f7-af17-62e5f2a58334,2024-12-09,paid,9698.58,2680 Kenwood Court,2025-12-21
e8cce556-1a38-4c78-a4a6-501fe62270f1,422a31ef-69d5-463c-8a65-cc437909db28,2024-06-26,refunded,4767.43,80232 Loftsgordon Junction,2026-01-24
318ae7d9-3e2b-485c-ac44-283ef13e1620,b320d86d-2ab3-4b7e-9a6f-075622bcdde9,2024-10-05,refunded,6621.77,16341 Larry Crossing,2025-10-18
c7c85a7f-6d64-46e4-9179-30d92920e007,4b08f795-5c1f-48ea-aa0e-1dc1119f806b,2025-10-28,delivered,4702.97,00 Arkansas Trail,2026-04-02
ef400a6d-2e97-4d7d-80a0-8802f26f15ec,c40081b4-e60e-415c-b400-4a6bc125bc00,2025-05-29,refunded,1282.75,0 Lyons Crossing,2025-06-21
be4f151d-2ae7-4ee6-9361-277e944d7815,a173b17d-6ba7-4c7b-8386-0a719ec57f63,2023-06-15,shipped,7510.83,731 Lake View Hill,2025-10-31
f4ac2a84-a8cb-44cd-a51b-c536dcc07dc8,f09bda49-3f66-4462-9e5f-36e784e9683f,2025-08-09,paid,6824.08,377 Drewry Circle,2025-10-17
996a957b-32cb-44bf-a309-1457d30b4074,5b866809-c92c-4c03-8f91-6512c9aab39a,2025-07-18,delivered,3678.14,6 Elgar Crossing,2026-02-01
67368c1d-6254-4b4b-80ab-1ad54319cbb6,31c3b23a-1a3d-4d7b-9aea-3009738d1b3f,2025-08-22,paid,7730.99,8 Ruskin Point,2025-07-30
d8eac1e6-4148-422a-bb40-84bd4cd9b3a6,b53c9c4c-eacf-4c6d-969f-306f6afad8ef,2023-06-18,pending,1116.92,6394 Hoard Pass,2025-10-03
6e25ec1d-4cd6-45c3-9c02-12023ff5ea84,aba3d34f-266e-49d2-8dc1-cadafef6b2ac,2026-01-18,refunded,4557.00,378 Coolidge Avenue,2025-10-22
81ba48d7-7840-4527-829a-3851a89ff0ed,29701489-0f67-422b-9aad-9f8481ec0401,2025-05-05,shipped,9467.64,36 Corben Alley,2026-05-02
c05ec1fa-3269-40ef-971e-30da62e29f6a,2816ced1-9414-4ebe-8527-63727e2019ca,2023-05-05,pending,5028.97,5090 Kinsman Avenue,2026-01-02
af94e81c-cad5-4297-9b4c-cdd73fc050f9,707e586d-77f2-486d-99f5-9901ff985e2c,2025-02-21,shipped,5449.14,8361 East Crossing,2025-09-14
be966f57-8d75-49e0-9688-11988cc5ed00,d1ae7dfc-ce93-4e80-80ce-1b7a92381c17,2024-07-07,processing,9213.57,73 Glendale Point,2025-08-01
c7d13555-f8de-4e17-b3ed-0a1087daa05d,f49ded1a-3f97-4912-a13c-edd505ff4bee,2026-02-18,canceled,6576.06,2 Bluestem Parkway,2026-04-16
929f4802-9ab1-4410-9367-f1b98e8c5759,92dd6c9d-6081-499c-b562-ccb4f7fe88a2,2026-03-10,paid,1135.61,68548 Fallview Place,2026-04-15
336c1eb0-3907-4be2-99f0-4d53e47f616a,17c5939c-c71d-4a19-9c54-a3d262e80e8c,2025-02-08,paid,622.36,3 Sunfield Road,2025-11-07
92fb7fb4-307a-4331-9032-f62c3aa591b3,997319f0-3895-4414-8cdc-e864e409d23a,2025-04-11,canceled,8182.32,63340 Hallows Lane,2026-03-23
12591b16-aee9-43e5-b8d7-a67b96e9c281,8e8b294e-f225-474e-b052-e8349c4f437a,2024-05-27,processing,6312.00,05 Fordem Drive,2025-11-28
c921f8b3-373c-44e9-adab-7b652a24b704,680f075d-fabf-425b-b3f9-dc619af12e73,2023-07-22,delivered,2738.85,58 Melody Lane,2026-01-18
63e4febc-72fa-470d-9744-6b42f85f5ac1,47036507-da76-419c-b384-ec4400e8cc45,2025-06-05,pending,4431.74,6 Forest Dale Trail,2026-03-01
3485c1fa-15b8-4c65-93f3-e0bd875e230b,35e1aa1d-65e2-4053-89a8-1e1bded6510a,2025-08-06,delivered,4374.84,1 Del Mar Road,2026-02-25
29551dcc-9141-459a-92bb-d2c1521dc768,edddde1b-5bfc-4ffa-be82-9099ffbdd7a9,2026-03-07,shipped,1201.98,6 Comanche Way,2025-08-20
89798284-3568-4124-9fb2-3292fc71c0c1,6a9f232a-2435-4f44-b520-c97f007db626,2025-10-22,pending,5703.85,62993 Straubel Trail,2025-07-01
9cbb112d-0b34-4142-9b67-ddb7952a53e6,c4700bdb-4713-4339-befd-b0508782a1cf,2025-11-06,paid,4938.58,01572 Summer Ridge Street,2025-09-01
10555431-22c5-466e-ba48-2a9d5f4c30a8,f4e511b6-e69f-4958-895a-e6fb75905142,2024-02-10,delivered,6133.31,4 Butternut Circle,2025-10-11
5c1e68be-76a5-417f-b3e3-60e4b6cfb205,cd6df5b9-0a78-41de-b428-0b4238870738,2023-09-14,pending,4859.95,43383 Moulton Lane,2025-10-12
650055ba-b6c9-4945-bf14-d60ae0585dbc,f3c41d8a-bf1f-40b5-97a1-d8a3d7b21d24,2024-07-27,processing,348.21,26959 Porter Park,2025-11-01
5fc089e2-4380-450d-bb57-72085f151d41,a8ab3ca5-2c9f-4f18-8735-d9a5106d0932,2026-03-06,shipped,2183.25,45 Oneill Alley,2025-11-30
b8037550-8aaa-4863-aead-0a35db607ae0,3d33378c-56eb-400e-a75a-0ea59435090f,2026-03-03,pending,7159.02,02 Paget Alley,2025-08-01
b913ded6-9ff5-4d1e-8572-3e2b8c43c365,a5c01271-439d-45d3-bedd-ef91a80cf2ee,2025-03-03,canceled,5652.73,0071 Butterfield Street,2025-08-13
d193a59a-f095-4ac2-9867-9dadccc40b3c,28d36f0b-4169-4d63-a698-ab313603c395,2025-09-25,paid,4778.32,692 7th Center,2026-01-17
b792f953-4a2d-47e3-88ee-43b6b816676a,4b308938-ebd8-49ac-89df-31da1e0c0891,2023-12-20,delivered,1078.83,90 Maple Wood Trail,2025-11-14
be173672-958f-4c00-a2c1-c08094bbc6a6,f7210314-cb21-4466-bf9b-c1ab7b45f50d,2023-02-03,paid,7233.90,2 Kedzie Plaza,2025-07-13
dbfd1bee-1762-41d2-80c0-ca85092b3ef4,a936692d-4628-4f0d-9eec-ee81b10117e0,2024-04-24,shipped,4571.03,35838 Hoffman Park,2026-05-16
2b4a814c-5f17-439f-b4f2-e6a66b655d3b,90504ba6-b989-4478-b203-cf3866b52366,2024-03-05,paid,8096.42,09684 Vera Alley,2026-04-20
c2007c8a-9d79-43ca-8068-c660f72aab43,c042e353-b58e-4150-8ebc-4cc69ebed9e4,2025-01-13,shipped,5794.01,9442 Clove Avenue,2026-02-05
8455c211-6f69-4b5c-aee4-9b758ef38303,7b06ed41-888d-40d2-a7d2-3695a66e9533,2024-04-16,shipped,7965.74,8 Summit Parkway,2025-08-10
1e693daa-f075-4c43-87f1-cdc8a04bb892,0e8918a1-6a55-4baa-9030-1a34f3271e31,2026-04-18,delivered,4241.62,2 Coolidge Street,2025-10-28
02eff6b7-23a7-4daf-971a-67a205220c24,7817d1a9-99d6-4951-b6f0-4c62491b61ff,2026-05-14,delivered,7533.87,6313 Longview Drive,2025-08-07
20522c6c-03f0-41bd-a3fc-25f1d673405e,b150e376-bf9f-4eba-886f-e70ff36e4b9f,2025-01-08,pending,1079.98,75 Dryden Road,2025-07-03
5e82755a-c9a3-455f-b7c9-fc1fc3d6a506,8745462f-127f-413b-a494-066662219c16,2026-04-22,canceled,3399.48,2 Hagan Way,2025-12-13
178259ea-f1bc-4d46-ac45-57b2b6d82353,f7f03566-8095-49b0-90f1-a0e57ee5cfb8,2024-05-17,processing,1122.20,89 Farwell Street,2025-10-26
1a4efbce-a060-4ee4-a9cc-5ecec5f38b16,2c0d249d-07a0-4807-bdb6-b1a155d4e4f2,2025-10-04,pending,2452.91,12562 Prairieview Street,2026-05-27
76125cc2-1be5-42cd-a1c0-6dfccabdb6ed,5a37ecc8-79bc-4a3a-a948-a79888ebd179,2023-06-19,paid,4513.19,08767 Old Shore Drive,2026-02-19
99100ae6-cd6b-4b95-8cc9-d251f09ea193,c1056313-5529-497f-ad23-8a23f508b0e7,2023-04-26,paid,9238.91,1 Briar Crest Junction,2026-03-02
2a0d5963-942d-4ade-b736-7284d2a42ac0,74545f83-f9e5-488e-8f1f-4fa56d6d653a,2023-07-30,pending,9172.08,683 Arizona Parkway,2025-06-10
3d5590cb-7de0-4460-a5b5-b21177a54e2c,f291bad1-8369-407c-882e-3ae1e9f3769b,2023-03-12,delivered,9996.95,37907 Haas Park,2025-11-17
87fe6956-4f2a-4632-b0a6-30e970392814,789de309-740b-4203-9df1-a66264ef1f52,2025-07-13,processing,4670.41,03098 Nelson Terrace,2025-09-23
b0020b1a-2f12-4982-81ef-a05dbd347f9d,ccf3a77e-ebc1-4850-8cf7-5f96d103b772,2025-01-23,pending,9841.14,84 Knutson Street,2025-06-13
010dc2fc-a4fc-465f-aeae-175ccb73fb8f,9fbf5dbd-14da-446d-9930-f1a1c28d8c46,2023-05-09,pending,6673.23,1445 Goodland Road,2025-06-26
94816a99-c6b9-4fad-9910-d00bc1b71dbf,e3feaf35-80db-43c2-b520-3313a18b6aa0,2023-07-20,pending,6898.33,9 Burning Wood Point,2025-07-25
3cd7ecc0-5b94-4b4f-82f2-7edd1a7764df,3fd30a4d-0b38-419c-82f0-f0fe2b14959f,2024-08-17,paid,9924.03,2 Menomonie Drive,2025-09-19
ce87e400-434e-4752-a47e-f900a49b5dd2,c3d5c22d-f842-44fc-93a7-60a6aaf2a2e7,2025-08-25,canceled,5454.71,35241 Schiller Circle,2026-05-09
923ed444-5161-47d2-9072-a910f22e5a8a,fa8bc873-5858-4b91-a5bc-5f47e9deccda,2026-01-02,shipped,7526.43,35 Haas Point,2026-02-19
eec525b4-178e-42cd-a8cd-14228d2fa92a,e9b1ee93-85f4-43d2-8163-2af746e1808d,2023-01-31,processing,9004.37,53322 Logan Terrace,2026-05-16
29674d47-01fd-4600-a86a-d3c0aa002779,a2b46166-a34d-4d5c-91b3-69f98edcb7c8,2024-12-13,shipped,8917.11,1323 Manley Drive,2025-09-04
2f6a6ba3-8714-4c2a-9e74-28581edd74a4,6809a66f-3e85-4eda-bd6f-58a44535a01e,2024-11-11,canceled,5142.67,917 Vahlen Court,2026-02-05
3c6b9f21-c5fb-44f7-9aac-5303efff9d2a,ee60e3ae-ee0f-431f-b83d-30a98d8b61d8,2024-06-24,delivered,7352.55,1 Lien Park,2026-02-06
40ad5bd8-df33-43e4-bcc9-3b33dedf8308,b8d2f273-27a6-4f2f-864d-bd11392e4344,2024-09-16,canceled,5970.85,337 Park Meadow Park,2025-09-07
0917020a-9232-484a-a03d-0d0de41fb98c,b864565c-ae9a-4cbc-b755-6a181c4a7d72,2025-02-10,delivered,2384.27,5 American Alley,2026-01-26
45423d50-6c43-444c-971d-ce8bab9e90cf,57fe05fd-cd7a-4964-8f01-3e4bd3a65112,2026-03-29,refunded,4637.83,6815 Mandrake Crossing,2025-08-28
5a92ab60-ae3e-4f57-b0a1-09d192670d6f,11028424-c89d-41db-bad0-2d0dffb09480,2025-05-19,delivered,9473.55,2434 American Ash Alley,2025-12-20
f32ce43a-8c3e-458b-ba00-820f387c31eb,288f942f-2f83-43b1-98f9-1f026ee7d63b,2025-04-17,canceled,4213.45,12294 Melvin Point,2025-11-16
de428458-b61b-490a-ac58-be8e538bf7b8,3abca528-8776-4a56-95e9-cb6a5d7ecff7,2024-12-14,refunded,3203.83,96136 Caliangt Plaza,2025-07-02
3518be8e-2d46-422e-9496-dfa5bc325fec,1a2ef5da-a9f2-4ac4-be18-d9acd9eb098a,2025-08-12,shipped,6032.13,988 Hanover Street,2026-05-19
8058a8f7-d56a-4baf-b57a-f89ca35e110a,3d4e7411-cd0d-464b-97b2-b90b48e552b4,2023-12-22,refunded,8877.78,32 Claremont Crossing,2026-02-16
ae7faedb-3551-4976-bd85-e9b822cdde3c,edce9699-d9e6-4d47-9c3c-eb5992c361d4,2023-05-26,shipped,3300.35,7105 Fordem Terrace,2026-02-24
afa32456-2009-4351-9e45-b85458dd279c,ae07b37a-baed-46c1-b67c-63b7aec9fcdd,2023-05-31,delivered,6018.64,77959 Truax Hill,2025-11-01
bfcfcc0f-2b27-40a4-b4ba-8d7821145971,8fbb3be7-a2a8-4f9b-8836-9b90c7a0b404,2024-03-05,pending,9668.47,150 Old Shore Street,2026-04-04
4474a5ba-0cc2-4568-a538-1c2999c5394e,c8a65c06-c234-4d0f-b879-c8a1083e8776,2023-02-19,pending,5743.35,037 Hudson Parkway,2026-04-29
488059f1-7ce9-4fbf-810b-78a992ced028,004ab54a-9610-4e8e-9663-6e47b7e54d16,2023-06-11,refunded,2151.38,38458 Boyd Circle,2025-09-26
db84ac51-bd55-45a4-b1a2-8f473bb0b5c8,d26a25f8-a10e-4e7c-9c1e-2e40d0d7bc29,2023-12-07,processing,4726.58,5434 3rd Road,2025-10-31
eec5f8a6-58a5-4361-b33a-3ca6bfdedd57,94fd5c93-97f1-4f30-8ea7-85a9f0df36a9,2025-03-29,paid,5494.17,0 Fisk Street,2026-01-01
f2009a48-90d1-4703-8b5e-60ca01e91d61,5f43a20e-28e4-46ce-bec2-f62c9f38807c,2023-11-21,processing,3979.75,18494 Bellgrove Circle,2025-08-08
bcb443d8-ad75-4e97-9296-133e9830c813,a1e40a42-0215-4057-b87b-bf419248d060,2023-08-24,paid,2168.18,025 Jenifer Pass,2025-08-28
58d35cfa-715e-4dca-8447-59b4621e6a66,bd99654e-b812-4b47-9d9e-720739f01ce0,2024-09-25,canceled,2903.58,9759 Forest Dale Court,2026-02-06
392f53d5-f029-47b8-bd64-86c1424fb7e5,ceff558c-0b64-4289-a747-53b6a9fd7bf3,2023-02-21,processing,1464.81,96 Novick Point,2026-04-02
7c62de51-72a6-442e-910d-7ce39bb91a05,2753a1c4-1830-4fa9-af7f-02d3067181e5,2026-01-27,shipped,2120.57,370 Eggendart Trail,2025-06-05
d170f207-4df9-44f4-be5f-4f85a50f053a,b412b4af-e4e4-460b-b62d-108a0c3494a3,2024-04-20,pending,3060.29,49035 Grasskamp Point,2026-05-03
68e4be0a-d58c-4932-b565-f1ca2f0918e0,edddde1b-5bfc-4ffa-be82-9099ffbdd7a9,2025-06-16,delivered,861.79,56109 Heffernan Place,2025-05-31
b3cf8074-a442-440d-b415-6053b16cfe69,78bc0299-a5b0-4c1b-b691-1717fc1e59e1,2026-05-01,processing,6975.59,97 Lawn Trail,2026-01-09
1cb9bb2f-bff6-4db0-8898-7466b7da48de,58e3c056-adaa-4a4d-9b47-02da5ce01024,2023-06-04,paid,4339.01,4 Nobel Lane,2025-08-08
df2a3649-4fb0-4aad-8fda-2d3bda4fb35e,0cf6ef56-f161-4110-8ba6-f02051e5c271,2025-01-20,paid,6702.96,7153 Parkside Court,2026-03-12
2c7940c7-5245-4ebe-89ec-9c0b3e842d56,76011f43-adac-4251-b107-afeb61c7e342,2023-03-08,processing,1037.76,6 Lakewood Gardens Point,2025-07-16
e7d068e9-d6e6-47a7-8701-f1add3c41bce,d57595ce-6cd3-4acd-922e-fd0db4e3cef8,2024-11-10,shipped,9299.07,04 Sachs Parkway,2025-08-15
f6d79acd-f7c9-4e3c-bccc-f061d0082807,483cbee6-0711-4bdc-b97c-675d4598178d,2024-06-25,canceled,2976.84,34 Twin Pines Point,2026-02-04
8be5de40-461e-4112-b173-569096cb252f,8fbb3be7-a2a8-4f9b-8836-9b90c7a0b404,2023-06-29,canceled,3212.41,407 Kinsman Junction,2025-10-26
04f18937-c801-4942-947a-1b14152533ca,a29fbd65-d3eb-42dd-8381-dfbeb49877de,2025-01-21,shipped,1032.84,963 Fuller Trail,2026-04-07
040cfea3-e446-422c-9496-31bd873f67ed,fe4775a8-95aa-4659-a40f-c492ae9e62a2,2024-09-19,paid,6373.67,9 Golf View Alley,2025-11-24
6f6b2ec4-a0ca-40c2-a6e5-7bc3d1545fe9,b65d9463-d530-4264-9b13-6fc0bf2b0193,2025-12-18,refunded,7973.32,4 Springview Alley,2025-09-26
2dd3e077-ddd5-49da-8e40-d54d7ac4e385,c2f02818-46b2-461e-98df-3f01784971e9,2024-12-19,refunded,8333.69,3674 Katie Plaza,2026-04-03
dda2b2d8-21f1-4806-b08f-bc4453a4d1aa,5d3c5a93-f1f5-4447-a313-4e99ef3726ec,2026-03-25,shipped,6314.05,5833 Elka Trail,2025-12-13
f05830b9-6afe-4fb3-a6e4-3ba14abfe304,07c70428-53c2-46dd-8847-ad442b379f96,2026-05-20,refunded,3109.55,4 Algoma Place,2025-10-15
4d61f795-e592-4edb-bce3-8dbfd4326b78,f1d267a2-1c48-40ab-add4-60a8f5217174,2025-03-01,canceled,1326.52,0 Prairieview Crossing,2026-05-16
